19935,19935,33,2,3.5
19936,19936,38,2,3.75
19937,19937,61,2,4.75
19938,19938,73,1,3.75
19939,19939,40,1,3.75
19940,19940,50,1,2.5
19941,19941,48,1,2.5
19942,19942,37,1,3
19943,19943,77,1,3
19944,19944,57,1,3.1
19945,19945,73,1,3.75
19946,19946,48,1,2.5
19947,19947,47,1,3
19948,19948,70,1,3.25
19949,19949,51,1,3
19950,19950,49,2,3
19951,19951,51,2,3
19952,19952,75,1,3.5
19953,19953,61,1,4.75
19954,19954,30,1,3
19955,19955,58,1,3.5
19956,19956,52,2,2.5
19957,19957,57,1,3.1
19958,19958,39,1,4.25
19959,19959,38,2,3.75
19960,19960,45,1,3
19961,19961,27,2,3.5
19962,19962,54,1,2.5
19963,19963,58,2,3.5
19964,19964,41,2,4.25
19965,19965,59,1,4.5
19966,19966,37,2,3
19967,19967,43,2,3
19968,19968,49,1,3
19969,19969,55,1,4
19970,19970,60,2,3.75
19971,19971,71,1,3.75
19972,19972,24,1,3
19973,19973,31,1,2.2
19974,19974,46,1,2.5
19975,19975,25,2,2.2
19976,19976,33,2,3.5
19977,19977,28,2,2
19978,19978,52,1,2.5
19979,19979,44,1,2.5
19980,19980,22,2,2
19981,19981,78,1,4.5
19982,19982,41,1,4.25
19983,19983,43,1,3
19984,19984,26,1,3
19985,19985,50,1,2.5
19986,19986,44,1,2.5
19987,19987,60,2,3.75
19988,19988,32,2,3
19989,19989,75,1,3.5
19990,19990,40,1,3.75
19991,19991,54,2,2.5
19992,19992,73,1,3.75
19993,19993,24,2,3
19994,19994,52,1,2.5
19995,19995,42,2,2.5
19996,19996,51,2,3
19997,19997,30,1,3
19998,19998,76,1,3.5
19999,19999,45,1,3
20000,20000,69,1,3.25
20001,20001,35,1,3.1
20002,20002,40,1,3.75
20003,20003,39,1,4.25
20004,20004,25,1,2.2
20005,20005,61,1,4.75
20006,20006,40,2,3.75
20007,20007,47,1,3
20008,20008,61,2,4.75
20009,20009,45,1,3
20010,20010,25,2,2.2
20011,20011,58,1,3.5
20012,20012,30,1,3
20013,20013,29,1,2.5
20014,20014,47,1,3
20015,20015,45,2,3
20016,20016,36,2,3.75
20017,20017,60,2,3.75
20018,20018,57,2,3.1
20019,20019,38,1,3.75
20020,20020,22,1,2
20021,20021,56,1,2.55
20022,20022,42,1,2.5
20023,20023,71,1,3.75
20024,20024,33,2,3.5
20025,20025,28,1,2
20026,20026,48,1,2.5
20027,20027,51,2,3
20028,20028,47,1,3
20029,20029,46,2,2.5
20030,20030,73,1,3.75
20031,20031,49,1,3
20032,20032,28,2,2
20033,20033,32,1,3
20034,20034,29,2,2.5
20035,20035,56,1,2.55
20036,20036,70,1,3.25
20037,20037,46,1,2.5
20038,20038,72,1,3.25
20039,20039,42,1,2.5
20040,20040,45,2,3
20041,20041,30,2,3
20042,20042,32,1,3
20043,20043,27,2,3.5
20044,20044,52,1,2.5
20045,20045,47,1,3
20046,20046,42,2,2.5
20047,20047,49,1,3
20048,20048,55,2,4
20049,20049,79,1,3.75
20050,20050,54,2,2.5
20051,20051,41,2,4.25
20052,20052,23,2,2.5
20053,20053,22,1,2
20054,20054,61,2,4.75
20055,20055,51,1,3
20056,20056,54,2,2.5
20057,20057,33,1,3.5
20058,20058,23,1,2.5
20059,20059,41,1,4.25
20060,20060,53,1,3
20061,20061,45,2,3
20062,20062,48,2,2.5
20063,20063,41,1,4.25
20064,20064,32,1,3
20065,20065,38,2,3.75
20066,20066,42,2,2.5
20067,20067,47,2,3
20068,20068,38,2,3.75
20069,20069,32,1,3
20070,20070,77,1,3
20071,20071,38,2,3.75
20072,20072,37,1,3
20073,20073,49,2,3
20074,20074,37,1,3
20075,20075,39,1,4.25
20076,20076,55,2,4
20077,20077,39,2,4.25
20078,20078,32,1,3
20079,20079,75,1,3.5
20080,20080,25,2,2.2
20081,20081,26,1,3
20082,20082,52,1,2.5
20083,20083,30,2,3
20084,20084,71,1,3.75
20085,20085,53,2,3
20086,20086,37,2,3
20087,20087,29,1,2.5
20088,20088,24,2,3
20089,20089,39,1,4.25
20090,20090,37,2,3
20091,20091,49,1,3
20092,20092,72,1,3.25
20093,20093,24,2,3
20094,20094,27,2,3.5
20095,20095,77,1,3
20096,20096,87,1,3
20097,20097,31,1,2.2
20098,20098,29,2,2.5
20099,20099,53,2,3
20100,20100,79,1,3.75
20101,20101,61,1,4.75
20102,20102,49,1,3
20103,20103,87,1,3
20104,20104,22,2,2
20105,20105,61,2,4.75
20106,20106,25,1,2.2
20107,20107,50,2,2.5
20108,20108,37,1,3
20109,20109,52,2,2.5
20110,20110,24,2,3
20111,20111,42,2,2.5
20112,20112,32,1,3
20113,20113,42,2,2.5
20114,20114,54,1,2.5
20115,20115,79,1,3.75
20116,20116,32,1,3
20117,20117,71,1,3.75
20118,20118,38,2,3.75
20119,20119,39,2,4.25
20120,20120,26,1,3
20121,20121,54,2,2.5
20122,20122,74,1,3.5
20123,20123,26,2,3
20124,20124,49,1,3
20125,20125,76,1,3.5
20126,20126,60,1,3.75
20127,20127,73,1,3.75
20128,20128,41,1,4.25
20129,20129,54,2,2.5
20130,20130,37,1,3
20131,20131,60,1,3.75
20132,20132,48,2,2.5
20133,20133,45,2,3
20134,20134,57,1,3.1
20135,20135,79,1,3.75
20136,20136,29,2,2.5
20137,20137,77,1,3
20138,20138,37,2,3
20139,20139,71,1,3.75
20140,20140,55,2,4
20141,20141,25,2,2.2
20142,20142,58,2,3.5
20143,20143,49,2,3
20144,20144,46,2,2.5
20145,20145,42,2,2.5
20146,20146,25,2,2.2
20147,20147,28,1,2
20148,20148,55,2,4
20149,20149,27,2,3.5
20150,20150,36,1,3.75
20151,20151,33,2,3.5
20152,20152,87,1,3
20153,20153,23,2,2.5
20154,20154,37,1,3
20155,20155,33,1,3.5
20156,20156,38,2,3.75
20157,20157,74,1,3.5
20158,20158,26,2,3
20159,20159,42,2,2.5
20160,20160,26,1,3
20161,20161,74,1,3.5
20162,20162,33,2,3.5
20163,20163,39,2,4.25
20164,20164,60,2,3.75
20165,20165,31,1,2.2
20166,20166,43,2,3
20167,20167,34,2,2.45
20168,20168,53,1,3
20169,20169,39,2,4.25
20170,20170,26,1,3
20171,20171,34,1,2.45
20172,20172,28,2,2
20173,20173,61,1,4.75
20174,20174,36,1,3.75
20175,20175,29,2,2.5
20176,20176,25,1,2.2
20177,20177,39,1,4.25
20178,20178,32,1,3
20179,20179,31,2,2.2
20180,20180,61,1,4.75
20181,20181,29,1,2.5
20182,20182,47,2,3
20183,20183,72,1,3.25
20184,20184,30,1,3
20185,20185,42,2,2.5
20186,20186,57,1,3.1
20187,20187,33,2,3.5
20188,20188,77,1,3
20189,20189,48,1,2.5
20190,20190,76,1,3.5
20191,20191,48,1,2.5
20192,20192,35,1,3.1
20193,20193,22,1,2
20194,20194,61,1,4.75
20195,20195,25,1,2.2
20196,20196,38,1,3.75
20197,20197,53,2,3
20198,20198,44,1,2.5
20199,20199,45,2,3
20200,20200,48,2,2.5
20201,20201,47,1,3
20202,20202,60,2,3.75
20203,20203,41,1,4.25
20204,20204,74,1,3.5
20205,20205,53,1,3
20206,20206,87,2,3
20207,20207,31,2,2.2
20208,20208,34,1,2.45
20209,20209,38,2,3.75
20210,20210,52,1,2.5
20211,20211,30,1,3
20212,20212,22,2,2
20213,20213,27,2,3.5
20214,20214,42,1,2.5
20215,20215,32,1,3
20216,20216,49,2,3
20217,20217,37,2,3
20218,20218,50,1,2.5
20219,20219,53,2,3
20220,20220,25,1,2.2
20221,20221,58,1,3.5
20222,20222,87,1,3
20223,20223,74,1,3.5
20224,20224,41,1,4.25
20225,20225,45,1,3
20226,20226,37,2,3
20227,20227,31,2,2.2
20228,20228,55,1,4
20229,20229,45,1,3
20230,20230,59,1,4.5
20231,20231,42,1,2.5
20232,20232,78,1,4.5
20233,20233,42,2,2.5
20234,20234,30,1,3
20235,20235,74,1,3.5
20236,20236,58,1,3.5
20237,20237,58,1,3.5
20238,20238,76,1,3.5
20239,20239,87,1,3
20240,20240,48,1,2.5
20241,20241,74,1,3.5
20242,20242,60,1,3.75
20243,20243,58,2,3.5
20244,20244,34,1,2.45
20245,20245,48,1,2.5
20246,20246,47,2,3
20247,20247,61,2,4.75
20248,20248,30,1,3
20249,20249,73,1,3.75
20250,20250,46,2,2.5
20251,20251,77,1,3
20252,20252,34,2,2.45
20253,20253,43,2,3
20254,20254,71,1,3.75
20255,20255,54,2,2.5
20256,20256,39,1,4.25
20257,20257,42,2,2.5
20258,20258,73,1,3.75
20259,20259,30,1,3
20260,20260,41,1,4.25
20261,20261,70,1,3.25
20262,20262,33,1,3.5
20263,20263,87,1,3
20264,20264,73,1,3.75
20265,20265,32,2,3
20266,20266,39,1,4.25
20267,20267,58,2,3.5
20268,20268,48,2,2.5
20269,20269,32,2,3
20270,20270,22,2,2
20271,20271,70,1,3.25
20272,20272,36,2,3.75
20273,20273,23,2,2.5
20274,20274,41,1,4.25
20275,20275,29,1,2.5
20276,20276,74,1,3.5
20277,20277,35,2,3.1
20278,20278,27,2,3.5
20279,20279,48,2,2.5
20280,20280,42,2,2.5
20281,20281,35,1,3.1
20282,20282,39,1,4.25
20283,20283,50,1,2.5
20284,20284,47,2,3
20285,20285,51,2,3
20286,20286,40,1,3.75
20287,20287,55,2,4
20288,20288,48,2,2.5
20289,20289,31,2,2.2
20290,20290,25,1,2.2
20291,20291,73,1,3.75
20292,20292,25,2,2.2
20293,20293,73,1,3.75
20294,20294,44,2,2.5
20295,20295,60,1,3.75
20296,20296,49,2,3
20297,20297,24,2,3
20298,20298,59,2,4.5
20299,20299,49,2,3
20300,20300,30,2,3
20301,20301,29,2,2.5
20302,20302,38,2,3.75
20303,20303,34,1,2.45
20304,20304,35,2,3.1
20305,20305,79,1,3.75
20306,20306,49,2,3
20307,20307,46,2,2.5
20308,20308,47,2,3
20309,20309,47,2,3
20310,20310,43,2,3
20311,20311,41,2,4.25
20312,20312,30,2,3
20313,20313,58,2,3.5
20314,20314,37,1,3
20315,20315,24,2,3
20316,20316,32,2,3
20317,20317,57,1,3.1
20318,20318,52,2,2.5
20319,20319,32,2,3
20320,20320,72,1,3.25
20321,20321,26,1,3
20322,20322,77,1,3
20323,20323,28,1,2
20324,20324,60,2,3.75
20325,20325,40,1,3.75
20326,20326,75,1,3.5
20327,20327,28,1,2
20328,20328,49,2,3
20329,20329,24,2,3
20330,20330,76,1,3.5
20331,20331,34,1,2.45
20332,20332,35,1,3.1
20333,20333,27,1,3.5
20334,20334,78,1,4.5
20335,20335,44,2,2.5
20336,20336,22,1,2
20337,20337,56,2,2.55
20338,20338,23,1,2.5
20339,20339,87,2,3
20340,20340,44,2,2.5
20341,20341,32,2,3
20342,20342,30,1,3
20343,20343,52,1,2.5
20344,20344,41,2,4.25
20345,20345,22,2,2
20346,20346,45,1,3
20347,20347,33,1,3.5
20348,20348,23,1,2.5
20349,20349,51,2,3
20350,20350,24,2,3
20351,20351,33,2,3.5
20352,20352,32,1,3
20353,20353,39,2,4.25
20354,20354,57,1,3.1
20355,20355,32,1,3
20356,20356,79,1,3.75
20357,20357,41,2,4.25
20358,20358,51,1,3
20359,20359,52,2,2.5
20360,20360,30,1,3
20361,20361,36,1,3.75
20362,20362,36,2,3.75
20363,20363,70,1,3.25
20364,20364,59,2,4.5
20365,20365,57,2,3.1
20366,20366,51,2,3
20367,20367,57,1,3.1
20368,20368,70,1,3.25
20369,20369,38,2,3.75
20370,20370,69,1,3.25
20371,20371,58,2,3.5
20372,20372,23,1,2.5
20373,20373,73,1,3.75
20374,20374,52,2,2.5
20375,20375,30,1,3
20376,20376,58,1,3.5
20377,20377,61,1,4.75
20378,20378,28,2,2
20379,20379,49,1,3
20380,20380,72,1,3.25
20381,20381,55,2,4
20382,20382,77,1,3
20383,20383,50,2,2.5
20384,20384,41,2,4.25
20385,20385,37,2,3
20386,20386,59,1,4.5
20387,20387,38,1,3.75
20388,20388,44,2,2.5
20389,20389,57,1,3.1
20390,20390,69,1,3.25
20391,20391,45,2,3
20392,20392,29,2,2.5
20393,20393,56,1,2.55
20394,20394,51,1,3
20395,20395,59,1,4.5
20396,20396,59,1,4.5
20397,20397,46,1,2.5
20398,20398,57,1,3.1
20399,20399,56,2,2.55
20400,20400,41,2,4.25
20401,20401,25,1,2.2
20402,20402,60,2,3.75
20403,20403,37,1,3
20404,20404,30,1,3
20405,20405,29,1,2.5
20406,20406,34,1,2.45
20407,20407,44,2,2.5
20408,20408,72,1,3.25
20409,20409,40,2,3.75
20410,20410,23,2,2.5
20411,20411,35,1,3.1
20412,20412,44,1,2.5
20413,20413,44,2,2.5
20414,20414,78,1,4.5
20415,20415,51,1,3
20416,20416,72,1,3.25
20417,20417,34,1,2.45
20418,20418,49,1,3
20419,20419,52,2,2.5
20420,20420,79,1,3.75
20421,20421,31,1,2.2
20422,20422,41,2,4.25
20423,20423,35,2,3.1
20424,20424,75,1,3.5
20425,20425,52,2,2.5
20426,20426,50,1,2.5
20427,20427,33,1,3.5
20428,20428,25,2,2.2
20429,20429,22,1,2
20430,20430,28,2,2
20431,20431,50,2,2.5
20432,20432,29,2,2.5
20433,20433,61,1,4.75
20434,20434,56,2,2.55
20435,20435,59,1,4.5
20436,20436,42,1,2.5
20437,20437,78,1,4.5
20438,20438,57,1,3.1
20439,20439,31,1,2.2
20440,20440,33,1,3.5
20441,20441,69,1,3.25
20442,20442,59,2,4.5
20443,20443,42,2,2.5
20444,20444,71,1,3.75
20445,20445,59,2,4.5
20446,20446,34,2,2.45
20447,20447,51,1,3
20448,20448,71,1,3.75
20449,20449,29,1,2.5
20450,20450,71,1,3.75
20451,20451,37,2,3
20452,20452,52,2,2.5
20453,20453,61,2,4.75
20454,20454,61,1,4.75
20455,20455,47,1,3
20456,20456,76,1,3.5
20457,20457,42,2,2.5
20458,20458,72,1,3.25
20459,20459,22,2,2
20460,20460,46,1,2.5
20461,20461,52,2,2.5
20462,20462,35,2,3.1
20463,20463,53,2,3
20464,20464,27,1,3.5
20465,20465,35,2,3.1
20466,20466,42,1,2.5
20467,20467,27,1,3.5
20468,20468,38,2,3.75
20469,20469,72,1,3.25
20470,20470,51,2,3
20471,20471,28,2,2
20472,20472,58,1,3.5
20473,20473,32,1,3
20474,20474,34,2,2.45
20475,20475,74,1,3.5
20476,20476,24,1,3
20477,20477,30,2,3
20478,20478,52,1,2.5
20479,20479,78,1,4.5
20480,20480,48,2,2.5
20481,20481,31,1,2.2
20482,20482,33,1,3.5
20483,20483,36,2,3.75
20484,20484,28,1,2
20485,20485,52,1,2.5
20486,20486,54,2,2.5
20487,20487,36,1,3.75
20488,20488,29,2,2.5
20489,20489,49,1,3
20490,20490,59,1,4.5
20491,20491,77,1,3
20492,20492,37,1,3
20493,20493,44,1,2.5
20494,20494,39,2,4.25
20495,20495,58,2,3.5
20496,20496,55,1,4
20497,20497,59,1,4.5
20498,20498,23,2,2.5
20499,20499,31,2,2.2
20500,20500,30,1,3
20501,20501,71,1,3.75
20502,20502,41,2,4.25
20503,20503,42,2,2.5
20504,20504,47,2,3
20505,20505,70,1,3.25
20506,20506,56,1,2.55
20507,20507,52,1,2.5
20508,20508,39,2,4.25
20509,20509,33,1,3.5
20510,20510,33,2,3.5
20511,20511,59,1,4.5
20512,20512,58,2,3.5
20513,20513,35,2,3.1
20514,20514,51,2,3
20515,20515,36,1,3.75
20516,20516,57,1,3.1
20517,20517,58,2,3.5
20518,20518,43,2,3
20519,20519,50,1,2.5
20520,20520,76,1,3.5
20521,20521,40,1,3.75
20522,20522,50,2,2.5
20523,20523,40,2,3.75
20524,20524,87,2,3
20525,20525,27,2,3.5
20526,20526,87,1,3
20527,20527,57,1,3.1
20528,20528,33,1,3.5
20529,20529,56,1,2.55
20530,20530,69,1,3.25
20531,20531,22,1,2
20532,20532,24,2,3
20533,20533,44,2,2.5
20534,20534,45,2,3
20535,20535,29,2,2.5
20536,20536,24,2,3
20537,20537,57,2,3.1
20538,20538,30,2,3
20539,20539,78,1,4.5
20540,20540,30,2,3
20541,20541,46,2,2.5
20542,20542,39,1,4.25
20543,20543,23,2,2.5
20544,20544,45,1,3
20545,20545,38,1,3.75
20546,20546,30,2,3
20547,20547,55,1,4
20548,20548,32,1,3
20549,20549,73,1,3.75
20550,20550,45,1,3
20551,20551,53,2,3
20552,20552,28,2,2
20553,20553,47,2,3
20554,20554,27,1,3.5
20555,20555,25,2,2.2
20556,20556,37,1,3
20557,20557,22,1,2
20558,20558,59,1,4.5
20559,20559,58,1,3.5
20560,20560,70,1,3.25
20561,20561,30,1,3
20562,20562,78,1,4.5
20563,20563,55,2,4
20564,20564,51,2,3
20565,20565,59,2,4.5
20566,20566,55,1,4
20567,20567,49,2,3
20568,20568,54,2,2.5
20569,20569,22,2,2
20570,20570,34,2,2.45
20571,20571,49,2,3
20572,20572,36,2,3.75
20573,20573,57,1,3.1
20574,20574,57,2,3.1
20575,20575,61,2,4.75
20576,20576,60,1,3.75
20577,20577,35,1,3.1
20578,20578,44,1,2.5
20579,20579,40,2,3.75
20580,20580,43,2,3
20581,20581,24,2,3
20582,20582,43,2,3
20583,20583,49,2,3
20584,20584,52,2,2.5
20585,20585,30,2,3
20586,20586,58,1,3.5
20587,20587,50,2,2.5
20588,20588,26,2,3
20589,20589,54,1,2.5
20590,20590,46,1,2.5
20591,20591,43,1,3
20592,20592,27,1,3.5
20593,20593,42,1,2.5
20594,20594,42,1,2.5
20595,20595,49,1,3
20596,20596,42,2,2.5
20597,20597,56,2,2.55
20598,20598,35,2,3.1
20599,20599,30,2,3
20600,20600,72,1,3.25
20601,20601,23,2,2.5
20602,20602,71,1,3.75
20603,20603,48,1,2.5
20604,20604,70,1,3.25
20605,20605,59,1,4.5
20606,20606,78,1,4.5
20607,20607,50,2,2.5
20608,20608,49,1,3
20609,20609,34,1,2.45
20610,20610,29,1,2.5
20611,20611,43,2,3
20612,20612,50,2,2.5
20613,20613,87,2,3
20614,20614,54,1,2.5
20615,20615,59,1,4.5
20616,20616,25,2,2.2
20617,20617,34,1,2.45
20618,20618,78,1,4.5
20619,20619,24,1,3
20620,20620,54,2,2.5
20621,20621,53,1,3
20622,20622,59,2,4.5
20623,20623,61,2,4.75
20624,20624,36,2,3.75
20625,20625,31,2,2.2
20626,20626,40,1,3.75
20627,20627,47,1,3
20628,20628,77,1,3
20629,20629,50,2,2.5
20630,20630,46,1,2.5
20631,20631,12,1,8.95
20632,20632,58,1,3.5
20633,20633,37,2,3
20634,20634,36,1,3.75
20635,20635,73,1,3.75
20636,20636,71,1,3.75
20637,20637,31,2,2.2
20638,20638,71,1,3.75
20639,20639,43,1,3
20640,20640,43,1,3
20641,20641,72,1,3.25
20642,20642,41,2,4.25
20643,20643,38,2,3.75
20644,20644,50,1,2.5
20645,20645,71,1,3.75
20646,20646,23,2,2.5
20647,20647,30,2,3
20648,20648,40,1,3.75
20649,20649,65,2,0.8
20650,20650,73,1,3.75
20651,20651,33,2,3.5
20652,20652,25,1,2.2
20653,20653,79,1,3.75
20654,20654,42,1,2.5
20655,20655,24,1,3
20656,20656,50,2,2.5
20657,20657,48,1,2.5
20658,20658,70,1,3.25
20659,20659,54,1,2.5
20660,20660,79,1,3.75
20661,20661,35,1,3.1
20662,20662,41,1,4.25
20663,20663,63,1,0.8
20664,20664,70,1,3.25
20665,20665,6,1,21
20666,20666,51,1,3
20667,20667,59,1,4.5
20668,20668,25,1,2.2
20669,20669,54,2,2.5
20670,20670,43,2,3
20671,20671,46,2,2.5
20672,20672,30,1,3
20673,20673,76,1,3.5
20674,20674,20,1,7.6
20675,20675,42,1,2.5
20676,20676,53,2,3
20677,20677,23,1,2.5
20678,20678,49,2,3
20679,20679,78,1,4.5
20680,20680,43,1,3
20681,20681,34,1,2.45
20682,20682,39,2,4.25
20683,20683,33,2,3.5
20684,20684,48,1,2.5
20685,20685,50,2,2.5
20686,20686,76,1,3.5
20687,20687,54,2,2.5
20688,20688,35,1,3.1
20689,20689,71,1,3.75
20690,20690,36,2,3.75
20691,20691,75,1,3.5
20692,20692,56,2,2.55
20693,20693,38,1,3.75
20694,20694,64,2,0.8
20695,20695,26,2,3
20696,20696,50,1,2.5
20697,20697,37,1,3
20698,20698,65,1,0.8
20699,20699,26,2,3
20700,20700,47,1,3
20701,20701,45,2,3
20702,20702,24,2,3
20703,20703,37,1,3
20704,20704,64,1,0.8
20705,20705,39,1,4.25
20706,20706,63,1,0.8
20707,20707,13,1,8.95
20708,20708,50,1,2.5
20709,20709,46,1,2.5
20710,20710,78,1,4.5
20711,20711,53,1,3
20712,20712,19,1,6.4
20713,20713,22,2,2
20714,20714,39,2,4.25
20715,20715,55,2,4
20716,20716,71,1,3.75
20717,20717,43,2,3
20718,20718,52,2,2.5
20719,20719,53,1,3
20720,20720,25,2,2.2
20721,20721,41,2,4.25
20722,20722,64,1,0.8
20723,20723,50,1,2.5
20724,20724,78,1,4.5
20725,20725,25,1,2.2
20726,20726,42,1,2.5
20727,20727,73,1,3.75
20728,20728,45,1,3
20729,20729,41,2,4.25
20730,20730,84,2,0.8
20731,20731,75,1,3.5
20732,20732,55,1,4
20733,20733,42,1,2.5
20734,20734,35,2,3.1
20735,20735,22,2,2
20736,20736,31,1,2.2
20737,20737,48,2,2.5
20738,20738,46,1,2.5
20739,20739,71,1,3.75
20740,20740,34,2,2.45
20741,20741,44,1,2.5
20742,20742,70,1,3.25
20743,20743,61,1,4.75
20744,20744,39,1,4.25
20745,20745,65,2,0.8
20746,20746,36,1,3.75
20747,20747,23,1,2.5
20748,20748,45,2,3
20749,20749,69,1,3.25
20750,20750,54,2,2.5
20751,20751,49,1,3
20752,20752,25,1,2.2
20753,20753,22,2,2
20754,20754,40,2,3.75
20755,20755,63,2,0.8
20756,20756,36,2,3.75
20757,20757,44,2,2.5
20758,20758,28,2,2
20759,20759,61,1,4.75
20760,20760,22,2,2
20761,20761,34,2,2.45
20762,20762,22,1,2
20763,20763,36,1,3.75
20764,20764,69,1,3.25
20765,20765,25,1,2.2
20766,20766,52,1,2.5
20767,20767,60,2,3.75
20768,20768,56,2,2.55
20769,20769,57,1,3.1
20770,20770,30,1,3
20771,20771,47,1,3
20772,20772,28,1,2
20773,20773,34,2,2.45
20774,20774,76,1,3.5
20775,20775,57,2,3.1
20776,20776,36,1,3.75
20777,20777,41,1,4.25
20778,20778,84,2,0.8
20779,20779,58,2,3.5
20780,20780,73,1,3.75
20781,20781,51,1,3
20782,20782,29,2,2.5
20783,20783,24,2,3
20784,20784,46,2,2.5
20785,20785,48,2,2.5
20786,20786,60,1,3.75
20787,20787,49,2,3
20788,20788,31,1,2.2
20789,20789,27,2,3.5
20790,20790,47,1,3
20791,20791,57,2,3.1
20792,20792,25,1,2.2
20793,20793,18,1,10.95
20794,20794,44,1,2.5
20795,20795,33,1,3.5
20796,20796,40,1,3.75
20797,20797,63,2,0.8
20798,20798,24,2,3
20799,20799,42,1,2.5
20800,20800,29,1,2.5
20801,20801,61,2,4.75
20802,20802,75,1,3.5
20803,20803,24,1,3
20804,20804,71,1,3.75
20805,20805,47,1,3
20806,20806,26,1,3
20807,20807,35,2,3.1
20808,20808,53,2,3
20809,20809,25,2,2.2
20810,20810,71,1,3.75
20811,20811,1,1,18
20812,20812,49,1,3
20813,20813,38,1,3.75
20814,20814,49,1,3
20815,20815,48,1,2.5
20816,20816,47,2,3
20817,20817,33,1,3.5
20818,20818,34,2,2.45
20819,20819,41,1,4.25
20820,20820,53,2,3
20821,20821,75,1,3.5
20822,20822,59,2,4.5
20823,20823,51,2,3
20824,20824,53,1,3
20825,20825,43,1,3
20826,20826,57,1,3.1
20827,20827,72,1,3.25
20828,20828,61,1,4.75
20829,20829,31,1,2.2
20830,20830,22,1,2
20831,20831,42,1,2.5
20832,20832,73,1,3.75
20833,20833,9,1,28
20834,20834,27,2,3.5
20835,20835,54,1,2.5
20836,20836,43,2,3
20837,20837,53,2,3
20838,20838,52,1,2.5
20839,20839,70,1,3.25
20840,20840,25,2,2.2
20841,20841,32,1,3
20842,20842,44,2,2.5
20843,20843,36,2,3.75
20844,20844,29,2,2.5
20845,20845,76,1,3.5
20846,20846,12,1,8.95
20847,20847,36,1,3.75
20848,20848,77,1,3
20849,20849,60,1,3.75
20850,20850,76,1,3.5
20851,20851,32,1,3
20852,20852,36,2,3.75
20853,20853,25,1,2.2
20854,20854,23,2,2.5
20855,20855,41,1,4.25
20856,20856,53,1,3
20857,20857,40,1,3.75
20858,20858,65,2,0.8
20859,20859,53,1,3
20860,20860,32,1,3
20861,20861,56,1,2.55
20862,20862,70,1,3.25
20863,20863,43,2,3
20864,20864,35,1,3.1
20865,20865,39,1,4.25
20866,20866,70,1,3.25
20867,20867,53,2,3
20868,20868,39,2,4.25
20869,20869,84,2,0.8
20870,20870,6,1,21
20871,20871,32,2,3
20872,20872,51,2,3
20873,20873,52,2,2.5
20874,20874,45,1,3
20875,20875,41,2,4.25
20876,20876,26,1,3
20877,20877,39,1,4.25
20878,20878,60,1,3.75
20879,20879,72,1,3.25
20880,20880,26,1,3
20881,20881,70,1,3.25
20882,20882,52,1,2.5
20883,20883,56,2,2.55
20884,20884,54,1,2.5
20885,20885,58,2,3.5
20886,20886,47,2,3
20887,20887,72,1,3.25
20888,20888,31,1,2.2
20889,20889,51,2,3
20890,20890,54,2,2.5
20891,20891,31,2,2.2
20892,20892,44,2,2.5
20893,20893,76,1,3.5
20894,20894,53,1,3
20895,20895,54,1,2.5
20896,20896,75,1,3.5
20897,20897,22,2,2
20898,20898,52,2,2.5
20899,20899,48,1,2.5
20900,20900,69,1,3.25
20901,20901,27,2,3.5
20902,20902,30,2,3
20903,20903,38,1,3.75
20904,20904,63,1,0.8
20905,20905,28,1,2
20906,20906,55,2,4
20907,20907,40,2,3.75
20908,20908,64,1,0.8
20909,20909,60,2,3.75
20910,20910,24,2,3
20911,20911,43,1,3
20912,20912,35,1,3.1
20913,20913,61,1,4.75
20914,20914,55,2,4
20915,20915,58,2,3.5
20916,20916,37,1,3
20917,20917,63,2,0.8
20918,20918,52,1,2.5
20919,20919,33,1,3.5
20920,20920,45,2,3
20921,20921,49,2,3
20922,20922,44,2,2.5
20923,20923,40,2,3.75
20924,20924,65,1,0.8
20925,20925,4,1,20.45
20926,20926,24,2,3
20927,20927,26,2,3
20928,20928,54,2,2.5
20929,20929,45,1,3
20930,20930,52,2,2.5
20931,20931,70,1,3.25
20932,20932,30,1,3
20933,20933,38,2,3.75
20934,20934,63,1,0.8
20935,20935,55,2,4
20936,20936,75,1,3.5
20937,20937,57,2,3.1
20938,20938,52,1,2.5
20939,20939,45,1,3
20940,20940,4,1,20.45
20941,20941,25,1,2.2
20942,20942,38,1,3.75
20943,20943,63,2,0.8
20944,20944,45,1,3
20945,20945,41,1,4.25
20946,20946,49,2,3
20947,20947,75,1,3.5
20948,20948,53,1,3
20949,20949,37,2,3
20950,20950,29,2,2.5
20951,20951,56,2,2.55
20952,20952,41,1,4.25
20953,20953,49,1,3
20954,20954,38,1,3.75
20955,20955,58,1,3.5
20956,20956,34,1,2.45
20957,20957,58,1,3.5
20958,20958,25,2,2.2
20959,20959,57,1,3.1
20960,20960,22,1,2
20961,20961,61,2,4.75
20962,20962,29,1,2.5
20963,20963,28,1,2
20964,20964,30,2,3
20965,20965,55,1,4
20966,20966,47,1,3
20967,20967,43,2,3
20968,20968,72,1,3.25
20969,20969,56,2,2.55
20970,20970,58,2,3.5
20971,20971,70,1,3.25
20972,20972,23,1,2.5
20973,20973,32,1,3
20974,20974,74,1,3.5
20975,20975,49,2,3
20976,20976,35,2,3.1
20977,20977,78,1,4.5
20978,20978,22,2,2
20979,20979,19,1,6.4
20980,20980,23,2,2.5
20981,20981,55,1,4
20982,20982,45,2,3
